Domain;Phylum;Class;Order;Family;Genus;Species;EMCF01;EMCF02;EMCF03;EMCF04;EMCF05;EMCF06;EMCF09;EMCF10;EMCF13;EMCF14;EMCF16;EMCF17;EMCF18;EMCF19;EMCF21;EMCF22;EMCF25;EMCF26;EMCF27;EMCF28;EMCF29;EMCF30;EMCF31;EMCF32;EMCF33;EMCF34;EMCF35;EMCF36;EMCF37;KGCF01;KGCF02;KGCF03;KGCF04;KGCF05;KGCF06;KGCF07;KGCF10;KGCF11;KGCF12;KGCF13;KGCF14;KGCF15;KGCF16;KGCF17;KGCF18;KGCF19;KGCF21;KGCF22;KGCF24;KGCF25;KGCF26;KGCF27;KGCF28;KGCF29;KGCF30;KGCF32;KGCF33;KGCF34;KGCF35;KGCF36;KGCF37;KGCF38;KGCF39;KGCF40;KGCF41;KGCF42;KGCF43;KGCF44;KGCF45;KGCF46;KGCF47;KGCF48;KGCF49;KGCF50;KGCF51;KGCF52;KGCF53;KGCF55;KGCF56;KGCF57;KGCF58;MCF01s1;MCF01s2;MCF01s3;MCF01s4;MCF01s5;MCF01s6;MCF01s7;MCF02s1;MCF02s2;MCF02s3;MCF02s4;MCF03s1;MCF03s2;MCF04s1;MCF04s2;MCF05s1;MCF05s2;MCF06s1;MCF06s2;MCF06s3;MCF06s4;MCF07s1;MCF07s2;MCF07s3;MCF08s1;MCF08s2;MCF08s3;MCF09s1;MCF09s2;MCF09s3;MCF10s1;MCF10s2;MCF11s1;MCF11s2;MCF11s3;MCF12s1;MCF12s2;MCF12s3;MCF13s1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Francisellaceae;Francisella;Francisella noatunensis;0;0;0;0;0;0;0;0.0011;0;0;0;0.0002;0;0;0;0;0;0.0011;0;0;0;0;0;0.0001;0;0.0004;0;0;0;0.0004;0;0;0.0007;0.0004;0.002;0;0;0.0005;0;0.0004;0;0;0;0;0;0.0001;0.0024;0.0021;0.0003;0.0007;0.0017;0.0007;0.0041;0.0003;0;0;0;0;0;0;0;0.0025;0;0.0233;0;0;0;0;0;0;0;0.0019;0;0.0008;0.0061;0.0005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0022;0;0;0;0;0.0006;0;0;0;0;0;0;0.0018;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Francisellaceae;Francisella;Francisella persica;0;0;0;0;0;0;0;0;0;0;0.0021;0.0001;0;0;0;0;0;0.0002;0;0;0;0.0002;0;0.0001;0;0.0011;0;0;0.0002;0.0003;0;0;0.0008;0.0044;0.0043;0;0;0;0.012;0.0011;0;0;0.0107;0;0;0;0.0022;0.0021;0.002;0.0018;0.0063;0.0004;0.0003;0.0014;0.0002;0;0.0006;0;0.0015;0;0;0.001;0;0.0113;0.0004;0;0;0.0004;0.0156;0.0058;0;0.0015;0;0.001;0.0074;0;0;0.001;0.0003;0;0.0015;0;0;0.0005;0;0.0003;0;0;0;0;0.0003;0;0;0.0014;0.0002;0;0.0014;0;0;0.0015;0;0.0002;0;0;0.0009;0;0;0;0;0;0;0;0.0017;0;0;0.0001;0.0015;0;0;0.003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Francisellaceae;Francisella;Francisella philomiragia;0;0;0;0;0;0;0;0;0;0;0.0004;0;0;0;0.0034;0;0;0;0;0;0;0;0;0;0;0.0008;0;0;0;0;0;0;0;0.0006;0.0005;0;0;0;0.0048;0;0.0121;0;0;0;0;0;0;0;0;0;0.0008;0;0.0002;0;0;0;0.0004;0;0.0002;0;0;0;0;0;0;0;0;0.0003;0;0;0;0;0;0;0;0;0;0.0004;0;0.0004;0;0;0;0;0;0;0.0007;0;0;0;0;0;0;0.0003;0.0002;0;0.0003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0001;0;0.0002;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Francisellaceae;Francisella;Francisella sp;0;0;0;0;0.0007;0.0011;0;0;0;0;0.007;0.0001;0;0;0;0;0;0.0002;0;0.0015;0;0.0002;0;0;0;0.0004;0;0;0;0.0002;0.0006;0;0;0.0002;0.0005;0;0;0;0.0014;0;0;0;0.0032;0.1029;0.0271;0.0001;0;0.0023;0.0003;0.0007;0.0079;0.0015;0.0002;0.0007;0;0;0;0;0.0002;0;0;0.0059;0;0.0042;0.0003;0.0363;0;0.0003;0;0;0;0;0;0.0044;0.0275;0.0004;0;0.0015;0;0.0004;0.0015;0;0;0;0;0;0;0;0;0;0.0002;0;0;0.0011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0005;0;0;0;0;0;0.0003;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Aequorivita;Aequorivita sublithincola;0;0.0001;0;0.0005;0.0002;0.0008;0;0.001;0;0;0.0029;0.0002;0;0;0.0044;0.0001;0.0001;0.0001;0;0.0023;0;0;0.0001;0.0001;0;0.0012;0.0013;0.0002;0;0.0015;0;0;0;0.0005;0.0029;0;0;0.0028;0.0044;0.0011;0.0246;0;0.0009;0.0397;0.0209;0.0001;0.0029;0.0065;0.0011;0.007;0.0127;0.0054;0.0032;0.0013;0.0004;0.002;0.0029;0.0001;0.001;0.0002;0.0001;0.0047;0.0001;0.0146;0.0008;0.0018;0;0.0002;0.0101;0;0;0.0049;0;0.0133;0.0286;0.001;0.0003;0.0002;0;0;0.0049;0.0001;0;0;0.0003;0.0022;0.0008;0;0;0;0.001;0;0;0.0011;0.0001;0;0.0029;0.0002;0.0001;0.0016;0;0.0004;0.0029;0.0004;0.0031;0;0;0;0.0004;0.0003;0;0.0001;0.0009;0.0012;0;0;0.0079;0;0.0025;0.0007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Arenibacter;Arenibacter algicola;0;0.0001;0.0002;0.0001;0;0.0002;0;0.0007;0;0;0.0003;0.0002;0;0;0.0015;0.0001;0.0002;0.0001;0;0;0;0.0009;0;0.0002;0.0001;0.0004;0.0001;0;0.0001;0.0004;0;0;0.0002;0.0006;0.0026;0;0;0.0002;0.0002;0.0006;0;0;0.0011;0;0;0;0.0027;0.0005;0.0009;0.0021;0.0183;0.0017;0.001;0.0002;0;0;0.0003;0;0.0005;0;0;0.0023;0;0.0059;0;0;0;0.0001;0.0061;0;0;0.0014;0;0.0003;0.0058;0.0003;0;0;0.0001;0;0.0025;0;0;0.0001;0.0002;0.0001;0;0;0;0;0.0007;0.0002;0;0.0003;0;0;0.0006;0;0.0001;0.0001;0;0;0;0;0.0007;0;0;0;0;0.0001;0.0001;0;0.0005;0;0.0002;0.0002;0.0035;0.0001;0.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;Capnocytophaga canimorsus;0;0;0.0002;0;0.0022;0.0022;0.0227;0.0016;0;0;0.0092;0.0009;0;0;0.0159;0;0.0003;0.0011;0;0.0051;0.0007;0.0011;0.0001;0.0009;0.0014;0.0085;0.0008;0.0005;0.0003;0.0018;0.0004;0;0.004;0.0106;0.0194;0;0;0.0042;0.0005;0.0006;0.0963;0;0.0088;0.0271;0.0788;0.0004;0.0245;0.0105;0.0027;0.0427;0.106;0.0227;0.0091;0.0022;0.0002;0.0009;0.0027;0.0001;0.0065;0;0.0007;0.0112;0;0.117;0.0011;0;0;0.0013;0.0253;0;0;0.0205;0;0.0047;0.0043;0.0003;0.0007;0.0046;0.0002;0.0016;0.0073;0.0001;0;0;0;0.0003;0.0011;0;0;0.0001;0.0013;0.0001;0;0.0105;0.0005;0;0.0003;0.0002;0.0003;0.0022;0;0.0001;0.0005;0.0014;0.0094;0;0.0001;0;0.0001;0.001;0;0.0008;0.0028;0.0011;0.0001;0.0003;0.0182;0.0008;0.0036;0.0004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;Capnocytophaga cynodegmi;0;0.0003;0.0002;0.0001;0.0045;0.0002;0;0.0023;0;0.0001;0.0048;0.0001;0;0;0.0045;0;0.0001;0.0001;0;0.005;0.0014;0.0013;0.0001;0.0001;0.0002;0.0065;0.0032;0.0001;0;0.0014;0.0004;0;0.001;0.0009;0.008;0.0002;0.0017;0.0071;0.0053;0.0042;0.0047;0.0005;0.0343;0.0132;0.0279;0.0004;0.0179;0.0117;0.0033;0.0078;0.0753;0.0058;0.0071;0.0024;0.0001;0.0017;0.0052;0.0004;0.0021;0.0077;0.0008;0.0086;0.0002;0.0553;0.0144;0.0037;0;0.0005;0.0135;0.0235;0;0.0322;0;0.0125;0.0254;0.0029;0.0003;0;0.0006;0;0.0057;0;0.0002;0.0024;0.0003;0.0018;0;0;0;0.0002;0.0011;0;0;0.0035;0.0003;0;0.0016;0;0;0.0006;0;0.0004;0.0014;0.0017;0.0071;0;0.0001;0;0.0005;0.0016;0.0006;0.0001;0.004;0.0009;0;0.0001;0.0156;0;0.0012;0.0025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;Capnocytophaga gingivalis;0.0185;0.0107;0.0016;0.0101;0.2857;3.6408;4.4178;0.2166;0.0016;0.024;1.2451;0.2828;0.0028;0.0059;0.3817;0.0109;0.0012;2.4947;0.0412;1.5439;0.5233;0.2314;0.0288;0.6526;7.5016;31.226;0.0793;0.2414;0.0523;2.8557;0.0069;0.0022;0.6419;1.5007;13.834;0.0002;0.0283;1.0245;0.0423;0.237;0.6415;0.0078;0.0842;7.6475;0.0065;0.6968;22.4044;0.2905;0.579;4.1287;68.8135;40.1938;3.1129;2.4602;0.0602;0.0106;0.1602;0.0059;0.6273;0.0052;0.0144;0.3324;0.0016;23.9879;0.0258;0.0034;0.0049;0.0058;1.0075;0.0313;0;4.3734;0;0.4162;1.2051;0.0027;0.0023;0.0025;0.001;0.0018;0.0218;0.0008;0.0083;0.0008;0.0006;0.1;0.0061;0.0008;0;0.0005;0.0043;0.3456;0;0.7231;0.3089;0.1508;0.0053;0.0109;0.1718;0.887;0.0657;0.0595;0.0027;0.0486;13.8337;0;0.0003;0.001;0.0233;0.0663;0.0403;0.3566;1.1114;0.0289;0.0332;0.3224;0.07;0.0082;2.0053;0.0016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;Capnocytophaga haemolytica;0;0.0003;0.0002;0.001;0.0016;0.0068;0.217;0.0038;0;0.0008;0.044;0.0015;0.0001;0;0.0356;0.0002;0.0013;0.0017;0;0.0049;0.0047;0.0027;0.0003;0.0027;0.0134;0.0645;0.0044;0.006;0.0001;0.0103;0.0002;0;0.0057;0.0052;0.0646;0.0004;0.0008;0.0159;0.013;0.0054;0.1659;0.0006;0.0637;0.2207;0.0685;0.0014;0.1579;0.0262;0.0371;0.0679;0.6343;0.0837;0.0242;0.0102;0.0053;0.0086;0.012;0.0011;0.0115;0.0016;0.0029;0.0623;0.0002;0.2237;0.0186;0.0502;0.001;0.0047;0.1894;0.2211;0;0.0705;0;0.0549;0.158;0.0003;0.0007;0.0003;0.0001;0;0.0163;0.0001;0.0003;0.0012;0.0007;0.0084;0.0005;0;0;0;0.0009;0.001;0;0.0378;0.0041;0.0009;0.0005;0.0009;0.0013;0.0063;0;0.0032;0.0064;0.0011;0.028;0;0.0002;0;0.0008;0.0038;0;0.0018;0.023;0.0035;0.0004;0.0004;0.0129;0;0.0131;0.0048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;Capnocytophaga leadbetteri;0.2515;0.0146;0.071;0.6806;0.0907;0.2576;0.4193;0.256;0.0015;0.0051;1.6435;0.0936;0.0063;0.0007;0.6442;0.0341;0.017;0.1861;0.0326;0.6423;0.1309;0.1077;0.2036;0.3584;0.3402;10.2922;0.0528;0.0398;0.054;1.3028;0.0141;0.0039;0.1907;1.048;11.3854;0.0017;0.0205;0.3296;0.6265;0.4568;0.742;0.0085;1.2891;9.1572;0.4411;0.0905;55.8825;7.8491;0.4195;72.8457;105.0248;15.9219;5.6881;1.3129;0.0217;0.0166;0.1861;0.0465;1.8226;0.0533;0.0092;1.5309;0.2993;28.9025;0.4213;0.0347;0.0022;0.029;4.5946;0.0035;0;12.417;0.0036;37.0351;3.6655;0.0137;0.0321;0.1997;0.0055;0.0479;0.2838;0.0029;0.0216;0.0066;0.0181;0.1391;0.0305;0.0081;0;0.0001;0.0449;0.0404;0;97.7045;0.7711;0.0138;0.2066;0.1123;0.1082;0.6914;0.0073;0.1513;0.1486;0.3436;6.3434;0;0.002;0.0006;0.045;0.1113;0.036;0.0342;0.3051;0.3389;0.061;0.0188;1.4822;0.02;0.5008;0.1465;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;Capnocytophaga ochracea;0;0.0007;0.0006;0.0026;0.007;0.0036;0.1116;0.0013;0.0007;0.0004;0.4625;0.009;0.0004;0;0.0569;0;0.0006;0.0044;0.0031;0.014;0.0171;0.0033;0.0009;0.0025;0.0355;0.2717;0.0006;0.0033;0.0001;0.0574;0.0002;0.0001;0.0122;0.0055;0.1998;0;0.0017;0.0089;0.0059;0.0144;0.0142;0.0012;0.0012;0.0935;0;0.0028;0.4509;0.0482;0.0154;0.144;3.0978;0.3215;0.092;0.0475;0.0018;0;0.0144;0.0006;0.0382;0.0006;0.0017;0.0254;0.0002;0.3157;0.0003;0;0;0.0023;0.0453;0;0;1.9041;0;0.0651;0.0128;0;0;0.003;0;0.0006;0.0052;0.0001;0.0004;0;0;0.001;0;0;0.0001;0.0001;0.0002;0.0037;0;0.1186;0.0086;0.0006;0;0.0117;0.0044;0.0099;0.0005;0.004;0.0002;0.0013;0.0293;0;0;0;0;0.0009;0.001;0.0005;0.0064;0.003;0.0007;0.0012;0.0077;0.0002;0.0465;0.0006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;Capnocytophaga sp;0;0.001;0.0002;0.0025;0.0118;0.0058;0.0223;0.0054;0.0004;0;0.5461;0.0105;0.0002;0.0001;0.0886;0.0002;0.0003;0.0064;0.0021;0.0148;0.0192;0.0039;0.0013;0.0028;0.0295;0.2619;0.0011;0.0024;0.0019;0.0606;0.0002;0.0003;0.0107;0.0097;0.2463;0;0;0.0089;0.0134;0.0208;0.0142;0.002;0.0161;0.1335;0.007;0.0026;0.4795;0.0545;0.0427;0.3844;4.6997;0.5003;0.0922;0.0689;0.0021;0;0.0135;0.0001;0.0454;0.0111;0.0017;0.0289;0.0002;0.3583;0.0018;0;0;0.0023;0.0385;0.0034;0;1.5709;0;0.0673;0.0257;0.0023;0.0003;0.0009;0.0007;0;0.0184;0.0001;0.0003;0;0;0.0042;0.0006;0;0;0;0.0008;0.0029;0;0.2403;0.0105;0.0004;0.0013;0.0114;0.0042;0.0129;0.0011;0.0051;0.0005;0.0036;0.0288;0;0;0;0.0003;0.0031;0.0002;0.001;0.0106;0.0035;0.0003;0.0012;0.0141;0.0001;0.0379;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;Capnocytophaga sputigena;0.1366;0.0314;0.0218;0.1002;0.2815;0.1594;2.9024;0.1614;0.0084;0.0032;45.1847;0.7073;0.0304;0.0002;3.9094;0.0011;0.0257;0.2631;0.0954;0.54;0.8077;0.1556;0.0461;0.0391;0.9536;18.1934;0.026;0.1739;0.014;2.6387;0.0021;0.0039;0.7459;0.2249;14.1633;0.0002;0.0218;0.4171;0.5733;0.2235;0.0806;0.0216;0.0431;2.2248;0;0.0256;18.1224;1.4369;0.6624;3.0627;201.8821;16.99;4.1349;0.7986;0.0063;0.0007;0.2815;0.004;0.553;0.005;0.0167;1.1952;0.0016;24.2448;0.017;0.0084;0;0.1482;2.3514;0.0144;0;148.6471;0.0006;0.2227;0.8508;0.0022;0.0229;0.0652;0.0008;0.0033;0.2877;0.0011;0.0061;0.0005;0;0.093;0.0047;0.0005;0;0.0003;0.0018;0.3893;0;0.6574;0.1746;0.0193;0.0025;0.081;0.3421;0.218;0.0546;0.1754;0.0023;0.0509;0.2562;0;0.0002;0.0006;0.0049;0.0904;0.0157;0.0363;0.2771;0.1592;0.0164;0.1202;0.2889;0.0284;3.8722;0.0008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;Capnocytophaga stomatis;0;0.0001;0;0.0016;0.0044;0.0032;0;0.0038;0;0;0.0067;0.0005;0;0;0.007;0.0001;0;0.0021;0;0.0022;0.0019;0.0027;0.0002;0.0009;0.0001;0.0055;0.0021;0.0006;0.0007;0.0009;0.0002;0;0.0009;0.0215;0.1328;0;0;0.0047;0.0035;0.0011;0.1794;0.0003;0.0285;0.0986;0;0.0004;0.0254;0.0131;0.0059;0.0291;0.0668;0.0202;0.0099;0.0025;0.001;0.0008;0.0037;0.0004;0.0083;0.0017;0;0.0192;0.0001;0.0152;0.011;0;0;0.0005;0.0146;0;0;0.0069;0;0.0133;0.0276;0;0;0.0006;0.0005;0.0009;0.0109;0;0.0001;0.0006;0.0003;0.0016;0.0025;0;0;0;0.0018;0.0012;0;0.0025;0.0007;0.0001;0.0012;0.0003;0.0006;0.0016;0;0.0011;0.0007;0;0.0062;0;0.0006;0;0.0006;0.0014;0.0004;0.0005;0.0071;0.0039;0.0009;0.0006;0.0173;0.0003;0.0101;0.0047;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Cellulophaga;Cellulophaga algicola;0;0;0;0.0002;0;0.0014;0.0239;0.0003;0;0;0.0015;0;0;0;0.0022;0.0001;0.0003;0.0004;0;0.001;0;0.0024;0.0001;0.0002;0.0002;0.003;0.0003;0.0002;0.0001;0.0004;0;0;0.0003;0.0001;0.0025;0;0;0.0002;0.0017;0.0021;0.0304;0;0.0046;0.0214;0.0075;0.0006;0.0023;0.0013;0.0006;0.0067;0.0085;0.0031;0.0009;0.0005;0.0001;0.0019;0.0008;0;0.0025;0;0;0.0059;0;0.0334;0.0008;0;0;0.0003;0.0194;0;0;0.0038;0;0.0022;0.0046;0;0.0006;0;0.0001;0;0.0003;0;0.0001;0.0003;0;0.0017;0;0.0001;0.0001;0;0.0004;0.0004;0;0.0006;0.0001;0;0.0011;0;0.0001;0.0003;0;0.0001;0;0.0001;0.0003;0;0;0;0;0.0011;0.0001;0.0002;0.0005;0.0001;0.0001;0;0;0;0.0002;0.0006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Cellulophaga;Cellulophaga baltica;0;0;0;0.0001;0;0.0004;0;0.0003;0;0;0.0005;0;0;0;0.0026;0;0.0001;0;0;0.0004;0;0;0.0001;0;0;0.0004;0;0.0003;0;0.0004;0.0007;0;0.0014;0.0004;0.001;0;0;0.0025;0.0015;0.0021;0.0347;0;0.007;0.0151;0;0;0.001;0.0014;0.0009;0.0018;0.0052;0.0004;0.0004;0.0003;0;0;0.0013;0;0.0018;0.0012;0.0001;0.002;0;0.0204;0.0006;0;0.003;0.0001;0.0026;0;0;0.0022;0;0.001;0.0096;0.0002;0.0002;0.0017;0.0002;0.0002;0.0016;0;0;0.0002;0;0.0002;0;0.0002;0;0;0.0001;0;0;0.0002;0;0;0.0001;0.0001;0.0001;0;0;0.0001;0.0004;0.0001;0.0006;0;0;0;0;0.0002;0;0;0;0;0.0002;0;0.0005;0.0001;0.0008;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Cellulophaga;Cellulophaga lytica;0;0;0;0.0002;0.0017;0.0004;0;0.0004;0;0;0.005;0.0001;0;0;0;0;0;0.0008;0;0.0016;0;0.0002;0.0002;0.0001;0;0.0026;0.0012;0.0002;0.0001;0.0002;0.0002;0;0.0003;0.0007;0.0002;0.0001;0;0.0019;0.0048;0.0015;0.0428;0.0001;0.0172;0.0093;0.0147;0.0002;0.003;0.0036;0.0023;0.004;0.0128;0.0018;0.0013;0.0019;0.0007;0.0006;0.0026;0.0001;0.0051;0.0023;0.0002;0.0068;0;0.0297;0.0029;0.0026;0;0.0005;0.011;0;0;0.0052;0;0.0028;0.0178;0.0002;0.0012;0.0006;0.0003;0.0002;0.0072;0;0;0.0004;0.0007;0.0024;0;0.0004;0;0.0001;0.0011;0;0;0.0024;0.0002;0;0.0007;0.0002;0.0001;0.0003;0;0.0002;0.0044;0.0009;0.0021;0;0;0;0.0002;0.001;0.0001;0;0.0017;0.0009;0;0;0.0036;0;0.0028;0.0019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Chryseobacterium;Chryseobacterium camelliae;0;0;0.0002;0;0.0014;0.0006;0;0.0006;0;0;0.0032;0.0001;0;0;0;0;0.0006;0;0;0.0012;0;0.0009;0;0.0001;0.0002;0.0009;0.0001;0.0002;0;0.0007;0;0;0;0.0003;0.0025;0;0;0.0043;0.0013;0.0009;0.017;0;0.0066;0.0399;0.0126;0.0004;0.0054;0.008;0.002;0.0053;0.0194;0.0038;0.0031;0.0003;0.0003;0;0.001;0.0001;0.004;0.001;0.0002;0.0107;0;0.0196;0.0006;0.0015;0.0006;0.0003;0.0014;0;0;0.0087;0;0.0052;0.0179;0.0008;0.0002;0.0007;0.0001;0.0002;0.0021;0.0001;0.0001;0.0002;0;0.0004;0;0;0;0;0;0.0001;0;0.0001;0.0003;0;0;0.0001;0.0001;0.0004;0;0.0001;0.0001;0.0016;0.0006;0;0.0001;0;0.0001;0.0003;0.0001;0;0.0009;0;0.0001;0.0001;0.0008;0;0.0007;0.0001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
